GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05568	1.0655	1.1630	1.1393	1.1038	1.1349	1.0270	1.0440	1.1398	1.2779	1.1850	1.2052	1.1074	1.2032	1.2068	1.1783	1.1705	1.2656	1.0584	1.3534	1.1938	1.1508	1.1988	1.1229	1.2663	1.2914	1.3972	1.3363	1.2004	1.4273	1.3987	1.2336	1.2279	1.2689	1.3117	1.3037	1.2475	1.2523	1.0928	1.6997	1.7744	1.9557	1.2848	1.4194	1.3354	1.1864	1.5938	1.5775	1.7199	1.6757	1.6756	1.8164	1.4113	1.2167	1.1708	1.3276
CLUG_05569	1.1136	1.2862	1.0340	1.1343	1.0803	1.1075	1.0455	1.0014	1.1823	1.1234	1.2020	1.2537	1.1929	1.2196	1.0629	1.1128	1.2195	1.0779	1.3338	1.2147	1.0962	1.2751	1.1630	1.4362	1.4169	1.5736	1.3958	1.2095	1.6084	1.4421	1.3532	1.2208	1.1816	1.3464	1.2426	1.2432	1.3834	1.3191	1.6795	1.7039	1.9081	1.2332	1.3665	1.1716	1.3171	1.6412	1.6036	1.4867	1.5976	1.5834	1.8501	1.3695	1.2154	1.2582	1.2778
CLUG_05570	1.0070	1.1039	1.0351	1.0260	0.9978	0.9945	0.9595	0.9953	1.0507	1.0721	1.0637	1.1441	1.1006	1.0731	1.0355	0.9788	1.1630	1.1021	1.1650	1.0326	1.0522	1.1039	1.0349	1.1253	1.2736	1.3861	1.2711	1.1847	1.4514	1.2440	1.2161	1.1314	1.1802	1.2634	1.1721	1.2059	1.4462	1.3535	1.6182	1.6230	1.8815	1.2245	1.3405	1.2006	1.1200	1.5329	1.6031	1.5807	1.5824	1.6120	1.7187	1.4423	1.1473	1.1343	1.3297
CLUG_05571	1.2859	1.2941	1.2228	1.1807	1.1659	1.1770	1.1472	1.1090	1.3268	1.2043	1.2975	1.2354	1.1811	1.3212	1.2389	1.3005	1.3139	1.2240	1.2484	1.2067	1.2755	1.2504	1.2102	1.3642	1.4100	1.5165	1.4043	1.3483	1.5828	1.3801	1.3108	1.3242	1.2913	1.3669	1.3304	1.3062	1.2953	1.1248	1.7140	1.7506	2.0402	1.2809	1.5000	1.3279	1.1923	1.6105	1.7040	1.6961	1.7016	1.7255	1.9821	1.5334	1.1665	1.1994	1.4575
CLUG_05572	1.1332	1.1977	1.0777	1.0652	1.1396	0.9781	1.0828	1.0774	1.2048	1.1930	1.1696	1.1977	1.2038	1.1830	1.2023	1.1756	1.2558	1.1881	1.3449	1.0903	1.2100	1.4111	1.2151	1.2101	1.2573	1.4441	1.3214	1.2012	1.4926	1.3781	1.2562	1.2349	1.1860	1.3417	1.2871	1.2202	1.2065	1.1514	1.7335	1.6309	1.9000	1.2561	1.4517	1.2326	1.1767	1.5679	1.5876	1.6347	1.6131	1.7376	1.8455	1.4757	1.1925	1.0629	1.3664
CLUG_05573	0.8769	1.0037	1.0460	1.0029	0.9392	1.0157	0.9249	1.0146	1.1343	1.1403	1.0614	1.0470	1.0751	0.9923	0.9739	1.0128	1.1438	1.0394	1.1366	1.0284	1.0111	1.0182	1.0084	1.1168	1.1571	1.2195	1.2555	1.1687	1.2943	1.2501	1.2378	1.1106	1.0892	1.1870	1.2729	1.0810	1.3846	1.3276	1.5128	1.5065	1.8148	1.0794	1.3210	1.1941	1.0774	1.5005	1.3737	1.5191	1.4927	1.5347	1.6452	1.2861	1.1297	1.1139	1.3217
CLUG_05574	1.0756	1.1774	1.2200	1.1423	1.1396	1.1088	1.0305	1.0238	1.1054	1.2178	1.1858	1.2056	1.1946	1.1977	1.1112	1.1649	1.2823	1.1743	1.2051	1.1279	1.1758	1.2379	1.1673	1.1922	1.3670	1.4764	1.3873	1.2313	1.4698	1.3556	1.2943	1.2884	1.2784	1.2857	1.3097	1.2982	1.4490	1.3581	1.7138	1.6842	1.8955	1.2201	1.4078	1.2419	1.2603	1.6251	1.5888	1.6502	1.6106	1.7215	1.7425	1.5167	1.2465	1.2336	1.3735
CLUG_05575	1.2046	1.2007	1.0948	1.1620	1.0576	1.0337	1.1671	1.3293	1.1252	1.3034	1.2024	1.4191	1.3137	1.1829	1.1839	1.3110	1.3280	1.0764	1.3084	1.1899	1.2457	1.2808	1.0776	1.3416	1.3992	1.4020	1.4444	1.2757	1.5441	1.4341	1.2530	1.2602	1.2632	1.2965	1.3173	1.2802	1.1753	1.0511	1.7545	1.6683	1.8677	1.2232	1.4714	1.3484	1.2278	1.6910	1.6278	1.6254	1.5175	1.7692	1.8226	1.5083	1.2227	1.1921	1.3737
CLUG_05576	1.0729	1.2290	1.3423	1.2206	1.1386	1.2143	1.1190	1.2130	1.2026	1.3002	1.2889	1.3245	1.2713	1.2523	1.2204	1.2589	1.4787	1.1937	1.3888	1.2393	1.3060	1.3271	1.2386	1.2802	1.4515	1.5080	1.4726	1.2914	1.6441	1.3534	1.3295	1.3263	1.2598	1.3941	1.3630	1.3554	1.3559	1.1852	1.8552	1.8050	2.0355	1.3265	1.5349	1.4365	1.2506	1.7352	1.6759	1.7488	1.7858	1.7481	1.8709	1.5571	1.2536	1.2712	1.5653
CLUG_05577	1.0932	1.2171	1.2163	1.1570	1.1350	1.1113	1.0934	1.1844	1.1535	1.2173	1.2164	1.1858	1.2032	1.1927	1.1393	1.1200	1.3273	1.1464	1.2963	1.1395	1.1593	1.2580	1.1514	1.2550	1.4125	1.4692	1.4123	1.2625	1.6106	1.4083	1.3068	1.2675	1.3038	1.3523	1.3193	1.2488	1.4961	1.3129	1.7968	1.7889	2.0171	1.2568	1.4383	1.3356	1.2547	1.7116	1.6677	1.7125	1.6780	1.7693	1.9117	1.5138	1.2433	1.2177	1.4827
CLUG_05578	1.1688	1.2243	1.3665	1.2632	1.3020	1.2480	1.2173	1.1956	1.2456	1.3268	1.3380	1.3386	1.2854	1.2663	1.2523	1.2559	1.3423	1.2483	1.3930	1.2035	1.2791	1.3400	1.2734	1.3477	1.4406	1.4426	1.4225	1.2752	1.5888	1.3715	1.2952	1.3561	1.3248	1.3634	1.3992	1.2540	1.2785	1.2096	1.8101	1.6787	1.8963	1.2411	1.5600	1.3803	1.2601	1.7224	1.5512	1.6991	1.6673	1.7731	1.8480	1.4577	1.2057	1.2249	1.4661
CLUG_05579	1.0554	1.0336	1.0828	0.9681	1.0434	1.0586	0.9442	1.0443	0.9818	1.1212	1.0797	1.0447	1.0296	0.9883	0.9342	0.8457	1.0814	1.0041	1.1333	1.0234	1.0484	1.0784	0.9979	1.1388	1.2817	1.4255	1.3456	1.2465	1.5571	1.4476	1.2878	1.1873	1.2105	1.3947	1.3453	1.1977	1.8586	1.7250	1.8948	1.8597	2.0570	1.2376	1.3939	1.2749	1.2486	1.6682	1.6534	1.7436	1.7386	1.7657	1.8570	1.4665	1.2550	1.1524	1.5193
CLUG_05580	1.2435	1.2513	1.3214	1.2257	1.2051	1.2489	1.2320	1.1865	1.2658	1.3135	1.3569	1.3367	1.1960	1.1879	1.2245	1.2387	1.3193	1.2640	1.3247	1.2145	1.3176	1.3270	1.2852	1.3376	1.4513	1.5167	1.4469	1.3100	1.6095	1.3969	1.3811	1.3529	1.3265	1.4203	1.3502	1.3139	1.5942	1.4407	1.8368	1.8111	2.0344	1.3057	1.4830	1.4193	1.3000	1.7996	1.7033	1.7363	1.7211	1.7948	1.9124	1.5601	1.2582	1.2725	1.4993
CLUG_05581	1.2436	1.1449	1.2342	1.2933	1.2184	1.1685	1.1773	1.3354	1.3092	1.3116	1.3719	1.2347	1.2559	1.2117	1.2858	1.1839	1.3603	1.2405	1.3138	1.2070	1.3672	1.3968	1.2408	1.3082	1.4359	1.5270	1.4551	1.3146	1.5962	1.4599	1.3433	1.3645	1.3652	1.3577	1.3989	1.3066	1.5286	1.4314	1.8201	1.8013	2.0413	1.2910	1.5321	1.3658	1.2742	1.7302	1.7259	1.6772	1.6737	1.7570	1.8921	1.5211	1.3256	1.2732	1.4957
CLUG_05582	1.2045	1.2701	1.2697	1.3183	1.2552	1.2454	1.2037	1.4357	1.4450	1.4282	1.4461	1.3353	1.3298	1.2626	1.2759	1.2218	1.3722	1.2841	1.2934	1.2098	1.4024	1.4409	1.3557	1.2890	1.5156	1.6136	1.5495	1.3589	1.6656	1.5291	1.3881	1.4016	1.4242	1.4132	1.4476	1.3769	1.6795	1.5242	1.8459	1.8559	2.0599	1.3572	1.5574	1.3604	1.3121	1.7895	1.8434	1.7859	1.7484	1.8615	2.0317	1.5954	1.3998	1.3198	1.6333
CLUG_05583	1.2187	1.2644	1.4502	1.2667	1.2924	1.2480	1.2932	1.2337	1.3113	1.3003	1.3127	1.3213	1.3220	1.3284	1.2268	1.3176	1.4276	1.2392	1.3997	1.2486	1.3019	1.4089	1.3200	1.4140	1.4507	1.4768	1.4508	1.3105	1.6660	1.4633	1.3347	1.3816	1.3751	1.3924	1.3628	1.3496	1.5274	1.3341	1.7723	1.6539	1.9161	1.2306	1.4668	1.3414	1.3387	1.7642	1.5886	1.6246	1.6272	1.6875	1.8475	1.4523	1.3105	1.2195	1.4213
CLUG_05584	1.4441	1.4107	1.5561	1.3585	1.3205	1.4372	1.4262	1.3954	1.3924	1.4064	1.4152	1.3642	1.2413	1.3934	1.4397	1.4064	1.4486	1.3463	1.4033	1.3878	1.4071	1.5278	1.4209	1.4173	1.5023	1.5483	1.5664	1.3981	1.6340	1.5508	1.4109	1.4087	1.3974	1.4511	1.4205	1.3626	1.3468	1.1987	1.8694	1.8851	2.1016	1.4260	1.5170	1.4896	1.3976	1.8758	1.6591	1.7515	1.7654	1.8554	1.9335	1.6315	1.3024	1.3266	1.5213
CLUG_05585	1.2829	1.2611	1.2477	1.2149	1.2616	1.2589	1.2893	1.1859	1.1554	1.3529	1.3890	1.3028	1.1622	1.2741	1.2177	1.1919	1.3156	1.2292	1.3450	1.2347	1.3697	1.3857	1.2329	1.3274	1.4754	1.4638	1.4528	1.3149	1.5946	1.4107	1.3990	1.3210	1.3239	1.3519	1.3274	1.2764	1.5475	1.3884	1.8186	1.8240	2.0534	1.2991	1.4602	1.3999	1.3069	1.7462	1.5013	1.6644	1.6367	1.7450	1.8086	1.5586	1.2692	1.2316	1.4880
CLUG_05586	1.3768	1.3507	1.3011	1.2776	1.2364	1.2571	1.2105	1.1936	1.1685	1.3358	1.4088	1.2987	1.2063	1.3786	1.1863	1.1973	1.2942	1.1675	1.3074	1.3059	1.4280	1.3511	1.2510	1.4220	1.4704	1.4306	1.4344	1.3246	1.6147	1.3980	1.3521	1.3367	1.2999	1.3935	1.3557	1.2112	1.6953	1.4948	1.8055	1.9169	2.1195	1.3167	1.4484	1.4250	1.3434	1.7726	1.5415	1.6940	1.6000	1.7793	1.8297	1.6522	1.3372	1.2418	1.5014
CLUG_05587	1.1417	1.0897	1.0614	1.0961	1.1943	1.1806	1.0920	0.9989	1.0793	1.3215	1.3407	1.2602	1.0334	1.1078	1.1929	1.0986	1.3979	1.2056	1.2035	1.1720	1.3349	1.2822	1.0403	1.2580	1.4552	1.4323	1.3556	1.2792	1.5951	1.4038	1.3805	1.2618	1.2842	1.3408	1.3027	1.2935	1.3659	1.3114	1.7936	1.7222	1.9935	1.3065	1.4436	1.2616	1.2948	1.6574	1.4821	1.6942	1.6401	1.6339	1.7575	1.4031	1.2089	1.2000	1.5465
CLUG_05588	1.0887	1.1368	1.2409	1.1501	1.1075	1.1541	1.2511	1.1592	1.1346	1.2376	1.2033	1.1750	1.1350	1.1613	1.1676	1.1685	1.2118	1.2073	1.2372	1.1425	1.0982	1.2578	1.1363	1.2503	1.2292	1.3130	1.2650	1.1703	1.3317	1.2569	1.1523	1.1164	1.1509	1.1163	1.1691	1.0688	1.1033	1.0353	1.5452	1.4964	1.7580	1.1275	1.3004	1.2049	1.1111	1.5210	1.4498	1.4229	1.4218	1.4879	1.6549	1.3233	1.1061	1.1041	1.2845
CLUG_05589	1.2096	1.1688	1.2821	1.1775	1.2328	1.2598	1.2716	1.1554	1.2220	1.2367	1.4452	1.2280	1.2496	1.1926	1.2270	1.1614	1.3965	1.2125	1.3108	1.1873	1.2495	1.3069	1.2374	1.2974	1.3769	1.3625	1.4247	1.2872	1.5349	1.4171	1.2541	1.3105	1.2864	1.2691	1.3254	1.2005	1.4632	1.3694	1.7748	1.6513	1.9072	1.2203	1.4106	1.3441	1.2735	1.6908	1.5379	1.6226	1.6331	1.6963	1.7884	1.5289	1.1858	1.2405	1.4438
CLUG_05590	1.3877	1.3251	1.4540	1.3352	1.2975	1.2673	1.2491	1.4177	1.2959	1.3770	1.3575	1.3733	1.3066	1.3358	1.2812	1.3068	1.2922	1.2827	1.4508	1.3021	1.3133	1.4645	1.3066	1.3768	1.4627	1.5103	1.5449	1.3344	1.6257	1.4848	1.4087	1.3803	1.4585	1.4040	1.3344	1.2720	1.4034	1.2717	1.8921	1.8670	2.0171	1.2840	1.5042	1.4061	1.3580	1.8575	1.6885	1.8244	1.7479	1.8149	1.9268	1.5802	1.3154	1.2881	1.5450
CLUG_05591	1.4104	1.4451	1.5588	1.4343	1.3540	1.4457	1.4361	1.3659	1.3769	1.4096	1.5694	1.4608	1.3438	1.4755	1.4699	1.3809	1.5598	1.4310	1.5620	1.3632	1.4353	1.4030	1.4306	1.4973	1.6319	1.6243	1.5645	1.4270	1.7473	1.5924	1.4857	1.4535	1.4424	1.4794	1.4641	1.3894	1.5460	1.3720	1.9473	1.8876	2.1246	1.3664	1.5596	1.5181	1.4094	1.8908	1.7307	1.8133	1.7817	1.8600	2.0309	1.6240	1.3495	1.4093	1.5225
CLUG_05592	1.4900	1.5215	1.5758	1.4351	1.4578	1.5379	1.6066	1.5460	1.4194	1.5206	1.6431	1.6291	1.4403	1.5257	1.4939	1.4751	1.6073	1.4694	1.5159	1.4768	1.4785	1.6210	1.5210	1.5552	1.6304	1.6546	1.6431	1.4185	1.7844	1.6052	1.4850	1.5240	1.5053	1.5131	1.4453	1.3715	1.3198	1.2134	1.9637	1.9146	2.1599	1.4012	1.5968	1.5084	1.4638	1.9009	1.8167	1.7992	1.8914	1.8936	2.0224	1.7251	1.3226	1.3785	1.5812
CLUG_05593	0.1149	0.1281	0.1640	0.1235	0.1143	0.2675	0.1256	0.1270	0.2263	0.2578	0.1380	0.2398	0.1934	0.1821	0.1641	0.2185	0.2580	0.1099	0.2578	0.2292	0.1440	0.2798	0.1560	1.3134	0.1654	0.1867	0.1583	0.1472	0.1631	0.1343	0.1373	0.1576	0.1369	0.1357	0.2826	0.1322	0.1493	0.1178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1280	0.1766	0.0000	0.0000	0.0005	0.0006	0.0000	0.0000	0.1472	0.1291	0.0000
CLUG_05594	0.4686	0.5180	0.5351	0.4914	0.4962	1.0741	0.4972	0.5495	0.9703	1.0379	0.5361	0.9773	0.9067	0.6977	0.6746	0.8661	0.9870	0.5467	0.9817	0.9131	0.6013	1.1344	0.4811	0.8881	0.6537	0.6373	0.6839	0.5571	0.6561	0.6580	0.5946	0.6558	0.5784	0.6049	1.1140	0.5238	0.6242	0.4803	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	0.5495	0.6968	0.0000	0.0000	0.0018	0.0056	0.0000	0.0008	0.5531	0.5463	0.0000
CLUG_05595	0.1622	0.1285	0.1802	0.1730	0.1808	0.3492	0.1926	0.1813	0.2958	0.3669	0.1900	0.3122	0.2679	0.2304	0.2037	0.2992	0.2700	0.1342	0.3591	0.3160	0.1611	0.3616	0.1755	1.4700	0.1836	0.1994	0.2162	0.1741	0.1848	0.1769	0.1528	0.1947	0.1690	0.1773	0.3746	0.1548	0.2135	0.1725	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.1614	0.2398	0.0000	0.0008	0.0000	0.0010	0.0000	0.0000	0.1719	0.1652	0.0000
CLUG_05596	0.0812	0.0922	0.0871	0.0768	0.0849	0.1824	0.0913	0.0712	0.1750	0.1641	0.0891	0.1898	0.1483	0.1105	0.1250	0.1408	0.1693	0.0750	0.1582	0.1687	0.0955	0.1784	0.0987	0.9651	0.0821	0.0954	0.0796	0.0722	0.1098	0.0785	0.0781	0.0925	0.0835	0.0782	0.1479	0.0735	0.0957	0.0666	0.0000	0.0005	0.0000	0.0000	0.0000	0.0000	0.0681	0.0869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0687	0.0703	0.0003
CLUG_05597	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0000	0.0000	3.0046	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
CLUG_05598	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001
CLUG_05599	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0007	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0005	0.0009	0.0001	3.0794	0.0000	0.0001	0.0001	0.0004	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1091	0.1030	0.1174	0.0816	0.0929	0.0789	0.0000	0.0000	0.1042	0.0965	0.1005	0.0980	0.1199	0.0917	0.0000	0.0000	0.0894
CLUG_05600	1.0731	1.1401	1.2320	1.0390	1.1105	1.1743	1.2272	1.0725	1.0554	1.1480	1.2802	1.1794	1.0777	1.1036	1.1006	1.1282	1.2046	1.1064	1.2252	1.1160	1.1898	1.1855	1.0737	2.9987	1.2315	1.2865	1.2476	1.1249	1.3202	1.2581	1.1485	1.1884	1.1358	1.1727	1.1431	1.0074	1.0125	0.9671	0.0000	0.0000	0.0000	0.0000	0.0010	0.0010	1.1310	1.4715	0.0000	0.0000	0.0000	0.0097	0.0000	0.0000	1.1081	1.0477	0.0013
