GENE	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_03489	91.29	106.51	77.41	111.29	120.69	109.18	90.76	80.90	86.27	183.16	102.83	79.35	101.78	203.25	301.12	78.18	69.08	89.28	76.21	419.15	130.94	111.57	98.19	105.85	250.42	263.38	308.00	299.89	233.88	261.85	263.17	247.24	277.10	230.37	258.38	302.01	213.32	213.13	154.92	213.89	255.46	294.58	294.86	257.10	257.14	252.37	224.22	245.87	243.32	227.83	157.63	225.19	256.89	251.71	241.86
CLUG_03490	119.18	114.35	100.55	127.89	123.83	120.78	99.45	85.10	106.87	188.17	116.36	88.60	106.02	245.45	335.75	90.89	80.84	92.47	72.14	447.66	134.02	119.24	93.09	120.59	265.36	248.26	289.81	312.81	232.42	247.10	245.32	288.64	273.69	225.65	279.71	302.84	191.37	199.68	136.22	212.38	239.63	293.66	308.47	266.21	262.48	254.77	226.03	243.00	266.51	210.20	168.42	237.43	283.15	274.67	274.18
CLUG_03491	105.07	111.97	90.89	122.02	109.58	121.39	110.31	86.59	108.57	179.69	127.85	97.71	108.64	232.21	342.39	94.28	74.11	104.88	77.10	464.06	137.44	130.19	104.59	115.63	271.69	264.73	288.85	294.87	250.40	260.31	245.56	262.04	288.95	237.80	283.35	295.27	201.84	212.88	147.74	212.87	252.71	288.34	289.97	263.93	269.28	250.81	223.22	241.75	274.28	231.22	175.03	239.51	274.47	262.39	262.88
CLUG_03492	97.70	108.55	84.57	106.83	109.05	113.36	91.95	77.03	87.67	174.81	103.78	85.51	102.01	210.07	303.61	78.80	73.31	89.17	78.22	405.20	127.03	115.81	88.24	109.73	254.71	267.33	281.05	279.33	229.16	233.79	241.11	265.65	250.95	227.70	253.35	260.44	219.61	234.41	147.19	197.55	240.76	271.67	287.56	248.99	262.94	251.45	207.55	248.80	241.95	215.53	169.43	212.92	252.51	254.08	236.99
CLUG_03493	87.48	93.77	70.71	105.82	94.24	96.11	83.35	70.66	83.63	160.53	87.50	77.20	82.41	189.58	293.97	70.30	60.49	85.58	61.90	376.84	122.80	105.15	78.38	102.84	206.08	203.60	243.66	244.81	180.63	205.89	200.31	226.52	214.95	186.67	234.79	244.95	170.30	180.54	122.66	177.30	196.33	240.88	237.66	212.22	220.75	201.28	185.47	206.70	226.05	184.26	142.35	194.60	229.09	235.02	204.68
CLUG_03494	86.70	96.85	80.21	110.27	101.34	103.16	90.98	74.55	82.67	153.00	104.00	76.63	94.52	200.54	292.93	71.56	65.52	85.97	66.86	410.17	143.69	112.37	93.33	97.69	240.75	260.25	288.08	292.03	227.64	252.12	251.99	251.02	260.00	223.16	279.30	268.87	241.20	242.45	139.92	212.65	232.75	296.47	282.38	250.31	246.87	245.44	205.65	224.74	258.89	210.83	167.52	228.99	244.93	254.40	244.54
CLUG_03495	94.01	116.36	83.39	114.31	103.65	107.57	102.17	81.04	88.94	159.73	102.62	84.98	100.67	216.35	322.45	93.02	69.35	100.49	75.55	402.27	126.02	109.55	91.75	110.69	246.53	245.95	271.94	278.29	220.45	229.05	235.46	263.43	252.07	235.91	264.52	276.41	186.29	173.59	122.55	193.59	217.34	283.85	279.16	241.46	253.43	232.32	196.50	214.39	239.30	201.85	155.52	226.99	255.56	250.88	241.63
CLUG_03496	92.99	118.01	95.59	121.20	112.01	119.65	99.18	82.56	104.58	176.65	117.29	88.27	107.48	230.58	350.76	87.03	76.56	99.33	80.36	454.45	144.17	123.22	112.31	121.26	256.15	262.37	288.96	285.82	242.28	254.10	254.50	276.70	274.27	220.07	277.53	283.11	193.86	183.86	142.52	207.35	244.65	299.39	279.99	265.80	263.49	245.05	206.15	233.54	253.22	215.74	174.39	234.51	263.12	255.58	244.46
CLUG_03497	109.33	125.55	88.57	125.40	120.84	118.77	108.14	79.64	95.71	178.22	118.47	92.84	119.49	238.97	342.28	88.25	84.32	99.98	76.32	442.90	138.68	122.89	108.71	109.31	264.10	276.19	270.79	286.84	237.51	254.88	230.87	269.93	275.55	228.25	290.53	287.16	187.54	204.94	149.46	220.63	242.87	318.55	304.56	266.87	267.00	248.38	201.05	232.60	260.72	223.46	173.05	243.96	276.56	257.58	238.43
CLUG_03498	108.71	113.77	89.62	124.00	111.24	119.06	100.43	81.40	96.81	171.45	121.81	92.30	113.65	237.83	361.25	93.95	70.83	98.70	78.06	458.98	141.56	118.54	97.74	114.68	251.78	250.81	279.56	292.30	231.20	255.83	242.36	260.13	265.61	225.81	268.86	289.13	210.74	201.08	135.62	209.75	244.74	292.71	296.68	258.49	255.92	235.09	211.28	230.97	255.68	215.76	173.97	233.53	272.61	256.16	247.13
CLUG_03499	98.45	107.63	88.29	113.02	109.78	118.65	91.01	75.58	102.67	159.73	110.86	89.12	104.62	219.34	336.02	81.03	67.50	91.49	72.81	430.80	137.48	117.14	94.72	107.49	243.79	251.07	292.40	273.03	222.31	246.75	238.37	267.03	266.18	213.13	270.19	279.75	207.74	218.45	142.55	199.85	238.25	289.33	283.83	252.00	249.00	254.05	218.50	233.39	249.42	205.81	167.82	221.44	265.84	259.26	242.62
CLUG_03500	110.95	128.47	96.99	119.48	114.88	114.80	102.43	88.30	98.14	189.92	115.22	105.41	121.56	245.38	353.97	88.45	68.90	102.02	69.64	455.29	155.41	119.81	104.60	113.78	249.51	251.10	287.66	287.33	258.40	259.41	251.72	280.30	266.22	237.75	258.91	293.11	174.59	189.53	141.85	218.11	235.45	311.39	297.06	260.94	282.84	245.51	204.93	230.00	273.06	210.78	160.05	237.41	271.47	278.82	242.72
CLUG_03501	109.41	130.16	92.45	131.29	122.80	124.61	102.47	88.74	104.44	186.72	121.53	95.64	112.09	245.14	381.52	91.78	80.78	102.73	84.82	477.03	149.22	127.53	108.35	117.41	248.72	265.29	282.20	304.48	245.97	256.37	246.88	269.31	290.63	236.21	271.90	292.28	177.63	183.18	144.63	211.96	243.25	317.14	294.77	272.94	268.21	241.72	211.05	240.07	257.15	228.24	178.10	232.93	272.76	264.48	251.14
CLUG_03502	100.11	119.81	93.09	111.85	112.67	117.67	100.40	82.19	98.04	167.99	116.16	92.76	110.98	230.27	350.38	86.56	72.18	96.68	80.07	448.35	141.75	129.14	93.64	108.85	254.48	257.54	288.98	294.35	240.56	249.95	244.62	270.73	268.04	230.76	270.92	291.75	199.17	209.36	142.27	213.69	241.55	298.80	290.59	275.79	263.59	246.45	212.79	240.18	261.24	221.67	172.68	232.01	277.65	266.80	243.23
CLUG_03503	102.98	109.04	81.04	114.02	129.54	114.95	102.72	88.62	96.45	148.48	101.59	87.12	114.48	235.52	334.94	94.34	67.78	85.03	81.39	465.02	130.81	128.85	90.35	104.05	250.96	248.66	276.18	287.10	243.10	244.43	229.88	273.78	251.07	215.33	270.66	284.39	182.36	195.81	150.08	211.92	225.41	301.09	290.79	270.06	267.65	234.86	220.95	243.20	271.91	218.16	158.68	223.70	282.94	265.00	235.55
CLUG_03504	92.55	119.34	85.74	119.37	131.97	116.02	118.61	91.38	105.69	177.34	117.48	79.67	128.65	233.96	349.24	99.08	85.24	91.37	75.77	450.72	120.39	125.94	106.58	115.45	263.73	289.73	300.48	316.55	246.84	250.98	254.33	264.45	290.55	249.70	290.30	302.05	236.62	243.87	139.30	220.06	251.70	318.37	334.54	298.16	277.70	245.11	203.08	248.88	258.47	221.30	191.21	240.92	269.83	264.97	269.33
CLUG_03505	92.50	121.99	85.04	114.64	104.90	110.66	102.51	80.40	93.21	155.74	117.64	80.79	103.24	224.86	325.28	85.50	69.09	92.90	71.52	426.28	134.88	110.35	97.86	101.36	226.92	231.54	276.67	262.51	215.95	232.59	236.43	253.68	252.22	195.22	274.93	286.55	190.11	211.29	134.13	169.62	217.44	275.18	265.13	254.00	258.28	228.80	193.31	212.78	241.25	206.79	148.53	205.54	237.49	258.84	223.50
CLUG_03506	102.12	130.13	94.92	116.47	114.72	125.73	106.84	88.06	100.77	177.21	123.26	93.20	117.61	236.74	371.80	99.14	72.92	102.01	86.19	464.23	155.69	120.08	110.40	111.40	251.15	266.78	289.63	301.94	233.70	255.19	254.11	264.17	278.33	231.68	269.40	292.28	197.46	196.07	137.47	208.83	243.05	312.27	328.12	264.04	270.54	252.54	198.69	230.03	262.32	212.31	172.41	234.72	271.77	263.05	255.74
CLUG_03507	106.72	117.72	92.69	107.22	112.78	118.92	100.74	74.75	98.87	191.23	114.47	82.86	107.28	232.57	338.80	81.30	68.18	93.27	73.97	422.85	147.34	123.88	92.50	119.02	260.99	250.22	258.76	286.43	227.83	235.93	241.33	265.05	255.64	216.27	263.14	283.10	164.49	167.51	135.32	192.64	247.79	290.96	294.48	254.66	270.27	240.55	194.16	219.66	249.95	200.40	160.52	218.89	265.77	248.82	233.79
CLUG_03508	92.28	102.65	82.73	99.42	107.49	101.92	95.38	82.66	78.50	165.58	104.10	85.92	106.92	220.58	295.67	77.15	65.44	89.27	70.16	468.31	130.83	107.36	93.55	103.55	234.16	237.06	257.24	272.46	225.28	228.81	232.78	233.27	239.64	211.22	236.97	274.44	212.13	225.54	126.93	186.79	213.86	288.16	280.23	251.59	237.58	228.19	181.20	225.33	235.33	196.70	156.04	209.82	254.92	244.48	232.89
CLUG_03509	101.62	120.67	94.51	119.50	115.71	111.24	102.73	80.85	91.27	158.31	122.27	92.78	116.35	236.70	337.16	89.23	68.90	97.53	83.70	456.02	135.75	116.55	101.68	98.53	248.50	244.00	261.97	274.37	233.00	246.92	233.66	251.03	267.11	229.91	264.22	278.51	178.74	183.40	133.22	193.30	227.46	283.04	287.46	262.24	244.93	243.67	190.29	224.35	236.68	221.89	165.03	212.40	264.96	245.08	231.04
CLUG_03510	100.31	123.39	102.68	121.67	121.28	121.93	101.51	80.23	108.57	173.03	129.19	95.78	116.75	256.65	374.35	104.80	71.37	102.77	91.00	480.55	148.10	131.14	106.88	111.68	261.59	276.01	294.65	287.34	230.87	254.77	264.49	276.81	280.22	239.62	262.24	302.76	179.52	184.25	147.93	189.90	252.30	318.88	300.96	295.48	262.13	258.56	225.61	230.52	280.40	228.56	189.93	235.26	267.63	257.78	251.29
CLUG_03511	106.42	114.50	97.10	119.09	112.00	124.23	104.34	78.40	94.48	177.89	109.97	92.67	105.80	242.78	351.45	94.54	75.56	103.36	83.66	453.58	141.42	117.52	98.20	114.70	261.83	269.86	282.21	277.50	231.54	265.07	265.14	279.83	284.04	241.41	256.47	297.11	194.05	207.06	143.35	204.88	232.12	305.10	311.39	280.68	263.78	250.06	213.65	233.96	257.04	219.49	163.96	240.92	266.63	256.80	246.35
CLUG_03512	108.00	130.79	93.87	119.78	119.13	119.54	104.03	79.21	105.95	184.10	124.68	90.47	112.05	245.71	364.53	92.80	74.06	97.86	85.02	469.16	148.44	120.58	104.23	115.57	260.99	256.71	281.17	288.79	235.14	256.18	245.42	271.17	282.05	232.13	275.42	291.60	174.70	185.55	146.18	203.99	236.74	313.99	297.61	286.02	261.22	248.74	213.17	238.05	258.81	220.91	173.91	219.61	264.14	261.04	251.62
CLUG_03513	102.14	114.59	83.22	112.33	114.94	117.40	97.75	79.02	99.89	166.21	113.90	89.76	111.95	237.70	339.77	93.25	68.52	93.82	81.25	434.60	132.72	120.21	102.24	107.81	258.31	245.19	287.74	297.51	219.75	245.14	232.37	258.89	263.53	219.77	266.86	265.52	212.95	206.90	135.30	190.57	235.52	292.52	290.00	277.68	262.43	236.75	201.79	223.73	247.26	205.40	174.73	224.16	264.55	264.24	233.09
CLUG_03514	95.45	105.59	83.87	112.74	108.70	110.67	92.63	71.36	97.07	158.60	108.94	85.28	111.18	227.99	324.50	90.15	65.98	100.08	72.69	424.60	130.08	120.29	95.09	105.46	229.09	233.49	285.95	271.98	224.99	236.17	228.89	260.84	265.39	213.03	256.77	267.97	199.11	198.74	134.31	194.73	224.87	299.17	291.63	267.80	256.28	217.98	192.12	219.13	230.93	206.53	166.59	211.11	253.90	248.56	233.38
CLUG_03515	107.27	128.08	100.20	122.69	121.71	126.58	105.49	84.24	103.46	187.99	125.31	99.54	117.08	250.44	372.96	100.91	76.40	106.67	80.63	487.86	145.87	133.88	108.93	118.22	263.65	267.40	291.62	299.92	243.54	261.28	255.12	269.02	270.82	231.40	280.00	295.85	184.98	198.23	144.14	209.23	235.40	315.92	313.26	290.54	260.97	251.64	211.80	237.26	262.46	221.27	178.45	230.77	283.73	266.29	249.73
CLUG_03516	89.82	119.49	81.41	106.28	109.57	108.91	95.45	78.20	95.42	168.30	115.03	93.80	91.60	222.27	333.33	77.52	76.03	93.27	71.54	433.56	135.71	112.07	99.48	94.61	243.47	244.28	275.15	271.07	220.76	248.25	250.55	253.67	257.06	216.32	249.29	275.24	171.34	191.85	134.97	181.36	211.92	299.24	285.94	253.85	243.66	236.52	203.05	225.05	229.98	211.62	166.22	221.97	250.86	255.16	233.95
CLUG_03517	99.81	115.93	88.73	110.78	107.59	105.49	98.84	77.42	101.58	176.90	99.35	85.56	104.05	222.08	337.68	87.68	71.88	92.34	74.35	430.90	133.47	119.33	97.14	106.33	247.31	245.76	276.61	284.20	226.33	249.56	240.98	252.97	250.03	213.25	261.32	272.39	165.75	182.20	136.09	188.51	214.75	296.63	288.83	266.53	246.16	233.45	189.80	220.94	229.74	212.47	161.65	209.63	256.50	250.71	226.84
CLUG_03518	99.39	112.94	88.28	115.21	107.27	118.72	100.88	74.70	92.58	166.44	109.12	88.81	106.95	217.33	329.01	85.36	72.12	100.35	77.63	436.82	141.11	118.27	93.93	98.90	243.25	244.61	278.60	270.61	223.04	247.60	244.63	253.13	261.87	217.03	274.79	282.30	200.79	206.31	128.72	194.74	216.11	294.23	287.35	270.80	256.81	233.26	203.29	224.33	238.33	201.48	162.75	218.44	265.50	255.15	236.49
CLUG_03519	104.28	106.07	88.70	104.88	107.22	114.32	94.63	80.19	94.84	171.31	112.98	84.90	104.51	213.65	325.88	83.10	64.90	85.46	75.20	412.99	130.72	114.78	94.32	107.83	264.22	259.08	297.94	285.53	236.14	256.92	243.70	253.88	275.66	229.76	267.57	274.55	225.19	221.73	138.80	209.73	234.28	304.56	302.35	274.70	266.12	250.34	207.57	224.58	273.17	204.21	168.09	222.13	268.96	259.66	238.35
CLUG_03520	104.51	108.19	88.15	104.72	109.72	115.66	93.50	79.75	94.58	169.93	112.18	85.84	104.66	216.24	330.53	82.75	66.78	85.69	75.32	417.55	132.95	115.37	95.29	111.43	264.70	261.71	302.24	284.94	240.30	260.56	249.22	255.46	278.54	232.85	270.62	279.68	228.43	224.18	140.12	210.43	235.46	307.64	303.80	279.57	267.52	251.75	209.46	225.53	273.52	205.25	170.61	224.25	267.88	259.63	239.20
CLUG_03521	104.65	117.26	100.29	124.50	117.73	119.22	104.92	79.46	97.50	176.62	127.45	103.26	114.78	230.22	366.58	93.46	76.19	100.58	76.97	465.51	136.45	122.03	101.22	107.83	256.26	254.50	276.97	293.92	223.43	252.96	249.25	258.46	276.85	223.49	273.40	293.36	194.25	201.92	134.66	200.90	228.85	298.74	298.76	280.93	263.35	240.71	196.17	217.83	245.30	216.56	170.89	210.54	273.85	269.42	249.75
CLUG_03522	98.34	108.85	80.43	112.04	116.28	116.65	97.08	84.19	86.75	175.66	106.14	90.28	105.76	222.26	323.83	82.58	61.86	88.18	63.55	433.62	132.47	118.98	96.00	103.61	258.42	257.64	277.81	286.27	241.23	241.48	237.64	255.32	273.24	218.01	257.41	258.17	200.37	198.94	139.51	197.38	222.59	289.36	288.81	287.30	252.99	226.68	190.84	213.92	249.04	207.07	155.88	214.25	262.66	248.80	235.70
CLUG_03523	83.53	115.08	92.73	111.27	106.74	115.14	95.27	75.31	90.74	161.36	109.01	91.96	109.51	205.63	324.01	90.26	71.45	91.78	77.79	434.86	121.61	120.17	92.59	98.89	259.60	238.70	272.58	277.68	224.75	244.82	240.08	252.28	259.17	222.47	260.53	272.44	189.46	193.23	143.02	185.74	224.88	287.20	291.58	283.12	263.56	235.44	189.71	224.22	245.62	209.04	164.62	208.21	249.15	248.18	245.27
CLUG_03524	95.00	118.72	105.62	114.27	104.02	117.49	93.47	76.04	93.00	159.71	108.22	87.35	116.63	200.04	325.01	96.62	72.22	97.55	75.43	453.66	123.20	120.11	88.58	98.59	257.76	243.67	280.92	271.32	218.38	246.88	254.88	237.62	250.85	220.28	261.76	284.84	191.20	190.82	145.46	179.83	221.04	286.28	293.00	283.29	261.45	225.54	197.22	230.59	242.95	216.19	162.34	213.91	256.18	258.54	240.68
CLUG_03525	103.93	117.14	97.38	128.02	119.24	122.55	108.24	79.32	105.70	200.62	124.40	100.81	110.30	234.82	359.52	99.55	76.76	106.24	70.65	467.34	140.92	126.65	102.62	106.69	259.92	242.62	301.32	289.72	242.11	240.26	247.93	261.57	270.50	225.65	270.30	281.77	177.19	181.99	133.76	198.98	219.91	303.29	286.91	291.56	257.56	218.34	194.26	235.07	253.41	193.12	162.60	225.53	262.90	254.80	231.29
CLUG_03526	93.26	112.92	76.51	104.19	110.27	95.94	92.21	80.32	83.60	156.30	112.18	97.57	100.74	204.85	315.60	75.11	69.24	91.16	72.47	436.65	131.70	122.10	101.57	95.13	247.99	229.86	290.36	301.68	206.02	246.97	227.22	242.39	242.40	220.28	279.34	280.80	191.61	206.68	133.55	190.36	234.44	276.38	282.83	270.72	247.72	237.81	185.21	216.08	244.42	192.21	167.29	210.74	241.55	251.14	239.47
CLUG_03527	109.99	116.80	92.84	119.12	109.21	92.54	105.84	86.61	89.94	171.12	119.07	79.02	111.35	240.19	356.57	92.57	67.78	92.33	69.42	454.36	142.14	114.33	102.87	113.58	264.12	268.43	304.77	313.49	229.27	259.25	273.92	276.93	282.12	235.66	296.88	290.07	203.67	197.93	130.56	202.08	229.30	318.71	302.12	295.81	256.03	225.05	181.62	218.86	233.68	202.21	169.09	244.28	267.03	256.13	221.29
CLUG_03528	102.85	123.62	94.12	116.93	124.65	122.21	105.45	78.22	97.58	180.48	109.70	98.04	103.46	240.98	336.26	88.04	68.81	102.66	80.53	455.79	147.79	139.24	96.10	116.49	260.09	265.62	301.62	294.50	240.43	262.61	250.58	279.85	273.46	239.04	254.88	286.67	212.49	210.07	135.92	191.85	232.12	298.73	306.14	297.13	260.95	235.64	205.59	209.29	256.99	208.18	165.57	237.28	278.58	253.84	238.79
CLUG_03529	103.72	126.53	95.34	126.38	117.66	126.54	102.08	87.61	107.97	190.49	113.11	95.47	96.29	236.81	353.96	94.27	75.35	103.61	82.83	486.50	145.73	140.37	101.83	118.66	271.30	260.62	290.30	290.43	238.22	247.65	263.22	276.92	290.94	238.16	275.02	281.66	185.68	198.68	141.11	229.00	227.92	322.72	313.51	278.93	274.71	246.01	214.22	223.48	256.40	213.57	171.17	238.95	285.26	269.99	255.56
CLUG_03530	106.26	115.15	95.09	121.16	119.13	122.60	98.90	76.72	94.85	181.84	126.29	92.34	101.35	238.12	360.98	88.86	72.84	104.80	77.88	448.16	137.45	134.99	100.30	115.73	255.86	259.54	294.52	292.65	239.39	245.50	247.71	262.41	276.63	224.53	238.47	290.18	201.82	208.51	154.40	199.86	228.29	301.69	289.48	282.40	255.69	230.06	200.34	212.28	247.76	209.53	170.90	234.69	262.75	261.59	241.38
CLUG_03531	109.96	123.12	99.96	121.92	117.41	124.17	101.07	82.25	111.15	178.35	121.93	95.31	119.36	245.16	371.96	96.85	77.04	101.30	81.28	470.45	152.32	135.25	112.31	119.03	268.68	254.44	297.02	301.14	244.77	266.42	274.87	274.98	287.04	225.37	268.90	289.47	183.79	199.36	135.24	201.94	239.14	322.70	313.94	300.72	262.55	244.81	209.61	225.10	252.18	210.22	183.52	214.52	267.74	252.05	248.59
CLUG_03532	112.66	127.22	93.30	105.90	126.26	115.38	106.91	82.99	99.83	180.76	121.58	105.53	114.97	250.40	382.94	103.52	81.78	100.51	81.14	470.89	145.19	136.41	105.59	113.42	271.67	266.78	308.22	303.06	249.93	267.35	262.93	284.49	279.76	238.85	273.22	287.27	199.47	196.87	142.19	209.56	234.69	320.16	306.24	288.57	275.27	241.75	204.82	219.55	247.52	206.67	167.19	220.06	274.00	262.41	247.25
CLUG_03533	107.78	130.67	99.62	129.45	127.05	133.94	115.36	82.97	91.93	186.54	123.41	89.37	127.30	243.68	323.37	95.07	80.28	97.35	71.06	484.22	150.46	127.17	99.88	118.01	283.15	262.98	323.41	313.87	233.67	260.35	278.42	287.00	286.59	246.34	279.54	324.52	236.31	238.37	153.67	201.82	235.24	337.55	331.32	302.81	301.02	243.75	212.61	228.64	264.93	213.04	190.38	229.36	270.75	272.39	257.64
CLUG_03534	103.77	111.62	88.00	119.63	113.31	124.83	101.00	67.62	114.90	163.82	114.11	83.38	101.71	225.20	334.26	81.03	73.20	85.76	76.48	429.64	150.06	115.29	102.06	117.55	275.32	267.18	310.97	322.51	243.76	254.38	244.13	265.07	281.90	239.15	272.87	272.07	249.84	258.92	153.93	191.06	243.97	303.59	332.64	290.95	266.79	251.12	215.99	233.04	242.47	229.37	176.99	217.58	301.13	268.59	237.15
CLUG_03535	100.34	114.97	88.55	116.98	112.55	115.79	103.47	76.96	100.91	171.35	125.74	91.26	105.80	233.34	333.88	91.18	73.05	95.29	77.88	449.07	130.74	121.21	94.62	103.84	266.73	253.30	288.66	280.52	231.35	243.47	256.29	267.73	269.27	217.21	262.46	279.12	181.86	189.10	133.86	187.83	215.39	302.40	298.30	285.33	251.94	240.93	194.88	213.44	243.00	203.53	163.15	214.54	264.16	263.76	227.44
CLUG_03536	90.54	106.83	80.25	105.82	113.78	125.73	106.73	69.58	88.37	179.60	133.23	82.35	96.95	235.75	350.17	90.14	74.54	95.48	77.89	440.58	132.40	125.76	98.68	104.35	268.31	244.56	276.75	271.30	231.50	220.71	260.11	286.52	266.37	197.81	254.15	272.87	181.18	174.27	126.35	199.06	202.51	303.51	287.51	282.66	249.50	241.21	188.19	201.10	236.83	185.88	164.35	210.93	265.76	254.98	213.06
CLUG_03537	105.96	124.33	97.11	118.80	119.50	128.14	106.10	81.87	105.13	184.74	113.63	103.99	115.40	242.84	357.98	98.31	76.89	102.03	75.33	475.41	140.81	126.66	105.01	116.94	276.07	266.11	312.34	298.77	240.53	262.39	258.16	270.39	284.97	228.88	273.72	280.17	194.54	207.38	142.84	207.99	224.45	303.90	315.85	282.96	260.74	237.80	192.93	217.81	250.85	208.87	174.09	219.86	271.45	264.18	245.70
CLUG_03538	102.28	118.96	101.20	118.79	119.95	107.30	97.99	82.48	88.86	180.27	100.20	91.89	102.00	209.91	317.20	87.24	81.63	95.68	80.57	448.63	141.31	120.02	86.67	96.10	246.61	247.76	287.08	291.47	221.29	258.70	256.47	259.00	243.97	215.73	256.11	249.24	217.86	230.21	131.41	188.82	218.49	309.49	296.59	280.46	253.40	220.54	188.51	207.16	236.35	213.38	165.61	222.23	257.88	241.90	206.24
CLUG_03539	102.18	119.77	92.93	100.50	118.93	103.88	99.06	74.86	93.31	168.43	107.06	84.55	101.06	232.99	324.03	104.91	67.68	106.49	69.54	463.69	139.46	108.05	97.81	105.53	276.82	259.90	299.64	278.54	247.04	261.65	253.38	264.92	291.48	211.96	259.93	249.38	173.84	194.06	126.00	179.21	230.39	288.16	297.25	283.46	259.01	222.81	218.48	227.11	251.51	193.93	164.61	223.92	280.45	257.37	242.92
CLUG_03540	109.49	126.08	93.84	125.43	114.46	118.60	109.94	75.04	96.24	181.83	124.29	105.69	122.57	252.38	383.20	86.44	79.40	99.93	71.98	473.57	146.41	130.54	108.33	128.40	282.70	278.21	318.57	305.85	263.75	254.13	267.59	267.56	295.66	249.21	292.00	292.73	266.18	259.20	164.28	239.55	231.03	346.26	307.78	326.12	294.37	258.08	223.27	240.17	245.72	219.62	177.82	230.92	284.83	255.17	274.53
CLUG_03541	108.40	124.70	99.12	121.08	112.31	122.59	108.06	80.03	113.32	188.23	125.00	103.54	105.39	235.41	360.82	98.96	75.89	104.30	82.14	475.80	142.46	136.59	115.99	114.54	283.80	258.27	325.53	317.17	243.89	279.90	270.68	277.69	285.46	224.83	274.36	293.29	204.20	206.74	144.24	207.40	236.50	314.66	305.48	302.11	278.52	239.05	195.39	229.40	254.12	207.51	183.04	231.04	273.07	272.83	259.99
CLUG_03542	108.82	130.37	89.78	110.43	102.34	109.00	103.98	90.03	104.20	174.63	116.85	100.94	110.27	235.02	337.92	85.02	75.39	108.85	78.00	439.24	132.81	115.15	102.10	111.14	265.09	240.13	299.75	294.24	224.30	250.73	271.15	259.70	273.02	231.30	295.34	284.58	167.80	186.71	133.51	188.97	219.34	307.40	314.09	300.73	262.87	232.88	205.21	209.51	255.81	194.72	180.27	229.04	279.35	256.63	235.61
CLUG_03543	106.99	128.55	90.15	112.06	108.55	105.29	104.22	87.95	102.93	169.61	113.10	99.39	110.26	235.14	343.32	85.50	72.99	108.39	78.90	442.11	130.33	117.90	103.19	112.93	266.43	240.65	305.62	291.17	232.71	253.48	272.03	262.42	273.23	229.99	298.09	285.87	166.36	189.38	130.84	189.09	218.24	305.29	311.54	296.49	265.31	236.68	201.43	211.04	253.98	193.86	177.58	227.03	272.46	257.95	237.62
CLUG_03544	98.51	118.25	85.44	110.47	106.63	111.92	99.43	72.40	93.15	164.80	108.59	86.54	100.67	221.81	318.18	82.32	68.24	89.59	71.82	439.16	133.90	124.78	96.71	105.46	264.07	253.49	294.26	277.90	213.09	241.89	249.31	257.62	278.52	222.90	259.33	284.61	207.93	233.28	139.67	185.60	225.96	299.02	296.34	285.39	259.42	223.84	193.47	210.73	235.41	212.49	170.54	217.89	254.55	262.25	236.58
CLUG_03545	109.42	117.71	97.69	119.45	119.77	119.86	107.98	89.12	99.62	188.81	124.10	97.66	119.08	246.30	367.63	101.98	77.76	102.83	80.77	469.89	134.41	129.07	105.06	115.04	285.95	258.12	297.40	298.93	240.34	260.61	264.05	276.23	280.22	238.57	268.92	291.51	201.89	225.17	141.14	206.70	240.72	307.74	302.31	293.23	267.81	234.62	191.58	220.65	249.96	214.65	170.38	224.14	276.76	267.97	240.59
CLUG_03546	109.98	124.46	108.92	120.48	128.43	135.77	115.02	80.62	110.58	204.07	131.69	96.84	105.24	239.70	363.36	108.75	81.78	105.60	74.44	501.41	154.80	148.50	108.90	101.76	264.88	280.16	319.05	309.64	246.99	279.72	273.09	281.68	289.17	266.74	265.10	294.75	226.66	222.66	148.22	209.54	233.17	320.86	332.64	307.79	269.30	256.33	204.04	237.80	263.08	221.79	175.71	246.59	279.06	278.78	250.40
